step,model,entropy,expected_J,optimality_gap,regret,stability_tv,infeasible_mass,expected_x_cost,expected_y_flexibility
175,Static recommender,3.9901288987707706,0.011855135609553258,0.011855135609553258,0.0022763275345427177,0.0,4.7140435516152943e-42,0.023621354683841377,0.7246376811594203
176,Static recommender,3.9901288987707706,0.011855135609553258,0.011855135609553258,0.0022763275345427177,0.0,4.7140435516152943e-42,0.023621354683841377,0.7246376811594203
177,Static recommender,3.9901288987707706,0.011855135609553258,0.011855135609553258,0.0022763275345427177,0.0,4.7140435516152943e-42,0.023621354683841377,0.7246376811594203
178,Static recommender,3.9901288987707706,0.011855135609553258,0.011855135609553258,0.0022763275345427177,0.0,4.7140435516152943e-42,0.023621354683841377,0.7246376811594203
179,Static recommender,3.9901288987707706,0.011855135609553258,0.011855135609553258,0.0022763275345427177,0.0,4.7140435516152943e-42,0.023621354683841377,0.7246376811594203
180,Static recommender,3.9901288987707706,0.011855135609553258,0.011855135609553258,0.0022763275345427177,0.0,4.7140435516152943e-42,0.023621354683841377,0.7246376811594203
181,Static recommender,3.9901288987707706,0.011855135609553258,0.011855135609553258,0.0022763275345427177,0.0,4.7140435516152943e-42,0.023621354683841377,0.7246376811594203
182,Static recommender,3.9901288987707706,0.011855135609553258,0.011855135609553258,0.0022763275345427177,0.0,4.7140435516152943e-42,0.023621354683841377,0.7246376811594203
183,Static recommender,3.9901288987707706,0.011855135609553258,0.011855135609553258,0.0022763275345427177,0.0,4.7140435516152943e-42,0.023621354683841377,0.7246376811594203
184,Static recommender,3.9901288987707706,0.011855135609553258,0.011855135609553258,0.0022763275345427177,0.0,4.7140435516152943e-42,0.023621354683841377,0.7246376811594203
185,Static recommender,3.9901288987707706,0.011855135609553258,0.011855135609553258,0.0022763275345427177,0.0,4.7140435516152943e-42,0.023621354683841377,0.7246376811594203
186,Static recommender,3.9901288987707706,0.011855135609553258,0.011855135609553258,0.0022763275345427177,0.0,4.7140435516152943e-42,0.023621354683841377,0.7246376811594203
187,Static recommender,3.9901288987707706,0.011855135609553258,0.011855135609553258,0.0022763275345427177,0.0,4.7140435516152943e-42,0.023621354683841377,0.7246376811594203
188,Static recommender,3.9901288987707706,0.011855135609553258,0.011855135609553258,0.0022763275345427177,0.0,4.7140435516152943e-42,0.023621354683841377,0.7246376811594203
189,Static recommender,3.9901288987707706,0.011855135609553258,0.011855135609553258,0.0022763275345427177,0.0,4.7140435516152943e-42,0.023621354683841377,0.7246376811594203
190,Static recommender,3.9901288987707706,0.011855135609553258,0.011855135609553258,0.0022763275345427177,0.0,4.7140435516152943e-42,0.023621354683841377,0.7246376811594203
191,Static recommender,3.9901288987707706,0.011855135609553258,0.011855135609553258,0.0022763275345427177,0.0,4.7140435516152943e-42,0.023621354683841377,0.7246376811594203
192,Static recommender,3.9901288987707706,0.011855135609553258,0.011855135609553258,0.0022763275345427177,0.0,4.7140435516152943e-42,0.023621354683841377,0.7246376811594203
193,Static recommender,3.9901288987707706,0.011855135609553258,0.011855135609553258,0.0022763275345427177,0.0,4.7140435516152943e-42,0.023621354683841377,0.7246376811594203
194,Static recommender,3.9901288987707706,0.011855135609553258,0.011855135609553258,0.0022763275345427177,0.0,4.7140435516152943e-42,0.023621354683841377,0.7246376811594203
195,Static recommender,3.9901288987707706,0.011855135609553258,0.011855135609553258,0.0022763275345427177,0.0,4.7140435516152943e-42,0.023621354683841377,0.7246376811594203
196,Static recommender,3.9901288987707706,0.011855135609553258,0.011855135609553258,0.0022763275345427177,0.0,4.7140435516152943e-42,0.023621354683841377,0.7246376811594203
197,Static recommender,3.9901288987707706,0.011855135609553258,0.011855135609553258,0.0022763275345427177,0.0,4.7140435516152943e-42,0.023621354683841377,0.7246376811594203
198,Static recommender,3.9901288987707706,0.011855135609553258,0.011855135609553258,0.0022763275345427177,0.0,4.7140435516152943e-42,0.023621354683841377,0.7246376811594203
199,Static recommender,3.9901288987707706,0.011855135609553258,0.011855135609553258,0.0022763275345427177,0.0,4.7140435516152943e-42,0.023621354683841377,0.7246376811594203
200,Static recommender,3.9901288987707706,0.011855135609553258,0.011855135609553258,0.0022763275345427177,0.0,4.7140435516152943e-42,0.023621354683841377,0.7246376811594203
201,Static recommender,3.9901288987707706,0.011855135609553258,0.011855135609553258,0.0022763275345427177,0.0,4.7140435516152943e-42,0.023621354683841377,0.7246376811594203
202,Static recommender,3.9901288987707706,0.011855135609553258,0.011855135609553258,0.0022763275345427177,0.0,4.7140435516152943e-42,0.023621354683841377,0.7246376811594203
203,Static recommender,3.9901288987707706,0.011855135609553258,0.011855135609553258,0.0022763275345427177,0.0,4.7140435516152943e-42,0.023621354683841377,0.7246376811594203
204,Static recommender,3.9901288987707706,0.011855135609553258,0.011855135609553258,0.0022763275345427177,0.0,4.7140435516152943e-42,0.023621354683841377,0.7246376811594203
205,Static recommender,3.9901288987707706,0.011855135609553258,0.011855135609553258,0.0022763275345427177,0.0,4.7140435516152943e-42,0.023621354683841377,0.7246376811594203
206,Static recommender,3.9901288987707706,0.011855135609553258,0.011855135609553258,0.0022763275345427177,0.0,4.7140435516152943e-42,0.023621354683841377,0.7246376811594203
207,Static recommender,3.9901288987707706,0.011855135609553258,0.011855135609553258,0.0022763275345427177,0.0,4.7140435516152943e-42,0.023621354683841377,0.7246376811594203
208,Static recommender,3.9901288987707706,0.011855135609553258,0.011855135609553258,0.0022763275345427177,0.0,4.7140435516152943e-42,0.023621354683841377,0.7246376811594203
209,Static recommender,3.9901288987707706,0.011855135609553258,0.011855135609553258,0.0022763275345427177,0.0,4.7140435516152943e-42,0.023621354683841377,0.7246376811594203
210,Static recommender,3.9901288987707706,0.011855135609553258,0.011855135609553258,0.0022763275345427177,0.0,4.7140435516152943e-42,0.023621354683841377,0.7246376811594203
211,Static recommender,3.9901288987707706,0.011855135609553258,0.011855135609553258,0.0022763275345427177,0.0,4.7140435516152943e-42,0.023621354683841377,0.7246376811594203
212,Static recommender,3.9901288987707706,0.011855135609553258,0.011855135609553258,0.0022763275345427177,0.0,4.7140435516152943e-42,0.023621354683841377,0.7246376811594203
213,Static recommender,3.9901288987707706,0.011855135609553258,0.011855135609553258,0.0022763275345427177,0.0,4.7140435516152943e-42,0.023621354683841377,0.7246376811594203
214,Static recommender,3.9901288987707706,0.011855135609553258,0.011855135609553258,0.0022763275345427177,0.0,4.7140435516152943e-42,0.023621354683841377,0.7246376811594203
215,Static recommender,3.9901288987707706,0.011855135609553258,0.011855135609553258,0.0022763275345427177,0.0,4.7140435516152943e-42,0.023621354683841377,0.7246376811594203
216,Static recommender,3.9901288987707706,0.011855135609553258,0.011855135609553258,0.0022763275345427177,0.0,4.7140435516152943e-42,0.023621354683841377,0.7246376811594203
217,Static recommender,3.9901288987707706,0.011855135609553258,0.011855135609553258,0.0022763275345427177,0.0,4.7140435516152943e-42,0.023621354683841377,0.7246376811594203
218,Static recommender,3.9901288987707706,0.011855135609553258,0.011855135609553258,0.0022763275345427177,0.0,4.7140435516152943e-42,0.023621354683841377,0.7246376811594203
219,Static recommender,3.9901288987707706,0.011855135609553258,0.011855135609553258,0.0022763275345427177,0.0,4.7140435516152943e-42,0.023621354683841377,0.7246376811594203
220,Static recommender,3.9901288987707706,0.011855135609553258,0.011855135609553258,0.0022763275345427177,0.0,4.7140435516152943e-42,0.023621354683841377,0.7246376811594203
0,Greedy ML-only,7.216017295607653,0.4816846304924374,0.4816846304924374,0.48198367623642363,0.0,0.2960187100519966,0.619388267936283,0.4700509733398945
1,Greedy ML-only,7.29685733145257,0.46434940116690804,0.46434940116690804,0.4565504244007314,0.07623559773884252,0.26650325048525625,0.5988490494396238,0.47671856037516136
2,Greedy ML-only,7.3796588595932935,0.4426564440226518,0.4426564440226518,0.4267602768403851,0.08884090619568691,0.2342227720833034,0.5737601134839618,0.48465044569446364
3,Greedy ML-only,7.4498610283825375,0.415879423808355,0.415879423808355,0.39190625885342717,0.10226799000585307,0.19910982074748063,0.5432937123992597,0.493852457622018
4,Greedy ML-only,7.489986929503471,0.3842132899157764,0.3842132899157764,0.3525243580515903,0.11406021531361579,0.162359609882268,0.5076358030264376,0.5039978296725898
5,Greedy ML-only,7.486043439445041,0.3491791168506992,0.3491791168506992,0.31071928788099135,0.12123166054615053,0.1264032398617931,0.4684061246416096,0.5143992159888509
6,Greedy ML-only,7.435287229215815,0.31340887300144904,0.31340887300144904,0.26970668736481673,0.12161465674438832,0.0941360224844472,0.42840728230872926,0.5241934468397043
7,Greedy ML-only,7.348577485191732,0.27969448706763167,0.27969448706763167,0.23257963040928395,0.11564821788624068,0.0677058953512513,0.39059288945910986,0.5326793144454938
8,Greedy ML-only,7.244332482149022,0.24994611711197165,0.24994611711197165,0.20115802651952963,0.10580425192751988,0.047753307272572654,0.35695679132802793,0.5395615056460553
9,Greedy ML-only,7.139497915858062,0.22480670676647124,0.22480670676647124,0.17572270859026728,0.09496786267100386,0.033584358787370226,0.3281374729044752,0.5449381141942307
10,Greedy ML-only,7.0444201871670264,0.2039598119100399,0.2039598119100399,0.1555250231144413,0.08511738779850764,0.023877982550747755,0.30376204640316345,0.5491185133965558
11,Greedy ML-only,6.9628734605726486,0.18665698945766201,0.18665698945766201,0.13945174750594805,0.07695447763589562,0.017305543696466686,0.28301515224575335,0.5524454610397541
12,Greedy ML-only,6.894479567187381,0.17210253893323885,0.17210253893323885,0.12645273675975033,0.07046334089716033,0.01282011682989106,0.2650475944015778,0.5552021362528231
13,Greedy ML-only,6.837046295466436,0.15962726712350375,0.15962726712350375,0.11570153469260461,0.06536693956781214,0.009695968792420814,0.24915674038739385,0.5575908270613491
14,Greedy ML-only,6.787987757405447,0.14872512387518358,0.14872512387518358,0.10660247607540181,0.06131551593073606,0.007462963225103266,0.23482083882815769,0.5597452394042567
15,Greedy ML-only,6.7449538010468055,0.13903167833876753,0.13903167833876753,0.0987427840498071,0.05804925570850038,0.005825135703796177,0.22167265015539003,0.5617505280916013
16,Greedy ML-only,6.706011129156842,0.13028903322760427,0.13028903322760427,0.09183923726863259,0.05535958897489708,0.004596352024221635,0.209459922188555,0.5636603638404143
17,Greedy ML-only,6.669632439454602,0.12231463951976405,0.12231463951976405,0.08569587185359014,0.05308473014084504,0.0036573944811169904,0.19801093984404955,0.5655087911603482
18,Greedy ML-only,6.6346286813033775,0.1149780344389236,0.1149780344389236,0.08017446837699992,0.05111450952873847,0.0029295965775917123,0.18720905884008923,0.5673177102707704
19,Greedy ML-only,6.600079882441632,0.10818466239583441,0.10818466239583441,0.07517507444718873,0.04936295493667772,0.002359247572286855,0.17697506251161652,0.5691013811049308
20,Greedy ML-only,6.565280603316782,0.10186488168093102,0.10186488168093102,0.07062339755939862,0.04778245879374311,0.0019084520991398696,0.1672551649420585,0.5708690921011147
21,Greedy ML-only,6.529700447177352,0.09596648397887975,0.09596648397887975,0.06646263494466162,0.04632001064100571,0.0015497085795642162,0.15801280261952808,0.5726267564326435
22,Greedy ML-only,6.492955584014202,0.09044953335162163,0.09044953335162163,0.06264811271975103,0.04493254258394436,0.0012626038706282318,0.1492229175142476,0.5743778984712552
23,Greedy ML-only,6.45478710256219,0.08528274294165715,0.08528274294165715,0.0591437089520519,0.04358193700963829,0.001031722216694333,0.14086789973684324,0.5761242968834983
24,Greedy ML-only,6.415043117536666,0.08044089373832986,0.08044089373832986,0.05591942838348852,0.042287541842769005,0.000845268253870176,0.13293467397594552,0.5778664327718053
25,Greedy ML-only,6.373662759782157,0.07590298145625289,0.07590298145625289,0.05294973793067382,0.041011607580954304,0.0006941252915542431,0.12541260917010447,0.5796038235896113
26,Greedy ML-only,6.33066111394903,0.07165088811451523,0.07165088811451523,0.050212416616728324,0.039735677830277726,0.0005711902468141173,0.11829204503328257,0.5813352858060329
27,Greedy ML-only,6.286114795694615,0.06766844107970367,0.06766844107970367,0.04768775999484474,0.038492793766117396,0.0004708918897270014,0.1115632936773466,0.5830591487173765
28,Greedy ML-only,6.240148226437786,0.06394076222385245,0.06394076222385245,0.04535803164115702,0.037237076904821156,0.00038883513171730083,0.10521601092183232,0.5847734309219481
29,Greedy ML-only,6.192920835084743,0.06045383468855636,0.06045383468855636,0.04320708725413241,0.036018242859591355,0.0003215346320480234,0.09923885315122548,0.5864759855143944
30,Greedy ML-only,6.144615454809049,0.057194231183046444,0.057194231183046444,0.04122011849754277,0.034789129078168675,0.00026621317447310513,0.0936193494717376,0.5881646175728198
31,Greedy ML-only,6.095428140295262,0.05414895953623458,0.05414895953623458,0.03938347856509736,0.03360558131296737,0.0002206478175525159,0.08834392959830363,0.5898371765971162
32,Greedy ML-only,6.045559546931172,0.05130539038895078,0.05130539038895078,0.037684562083786524,0.03242419348242439,0.00018305172035964365,0.08339805736145689,0.5914916263931876
33,Greedy ML-only,5.995207917399309,0.04865123946219866,0.04865123946219866,0.03611171983385248,0.03126085406251956,0.00015198285263220808,0.07876642869674937,0.5931260950183747
34,Greedy ML-only,5.944563632153706,0.04617458322834893,0.04617458322834893,0.03465419465841116,0.030162377529339816,0.000126273106137964,0.07443320154214775,0.5947389075563133
35,Greedy ML-only,5.893805209201513,0.043863892230381785,0.043863892230381785,0.03330206935636947,0.0290652789311143,0.00010497297520625243,0.07038223302044687,0.5963286045556715
36,Greedy ML-only,5.8430965897436815,0.04170807081412718,0.04170807081412718,0.03204622062496621,0.028003372375613903,8.730817754430915e-05,0.06659730637153892,0.5978939489083992
37,Greedy ML-only,5.792585519279278,0.03969649570865748,0.03969649570865748,0.03087827548460725,0.027012449725753694,7.264547446692028e-05,0.06306233613349511,0.5994339237664882
38,Greedy ML-only,5.742402825689537,0.03781904877092993,0.03781904877092993,0.02979056827292661,0.02603336292443299,6.04656108860458e-05,0.05976154496628555,0.6009477238307844
39,Greedy ML-only,5.6926624022438395,0.03606614138428591,0.03606614138428591,0.028776097399972216,0.025083403016270975,5.034179077633913e-05,0.056679609284263716,0.6024347420268195
40,Greedy ML-only,5.643461719836898,0.03442872956563983,0.03442872956563983,0.027828481749222565,0.024185636082402467,4.192247658614568e-05,0.05380177360869273,0.6038945532442911
41,Greedy ML-only,5.594882714941638,0.0328983199002843,0.0328983199002843,0.026941917003355326,0.023352344323100592,3.4917582509914115e-05,0.05111393541367387,0.6053268964855096
42,Greedy ML-only,5.54699292439251,0.03146696709187058,0.03146696709187058,0.026111132360686747,0.022538654751267144,2.908734467367958e-05,0.04860270338276928,0.6067316564624772
43,Greedy ML-only,5.4998467627250385,0.030127264285181032,0.030127264285181032,0.025331348158991848,0.021746294601274772,2.4233313158301153e-05,0.04625543258363769,0.6081088454134936
44,Greedy ML-only,5.453486860739222,0.028872327474454052,0.028872327474454052,0.024598234891100614,0.02099432400328506,2.019103410467857e-05,0.04406024025353494,0.6094585856831192
45,Greedy ML-only,5.407945404269208,0.027695775318854223,0.027695775318854223,0.023907874019309567,0.02028113563440103,1.6824084416332116e-05,0.04200600579655388,0.6107810934242869
46,Greedy ML-only,5.363245429401775,0.026591705602881644,0.026591705602881644,0.023256720899252223,0.01963974267999596,1.401919391839078e-05,0.04008235832597836,0.6120766636356034
47,Greedy ML-only,5.319402044538054,0.025554669443237955,0.025554669443237955,0.02264157002516867,0.019008025886415546,1.1682245587796108e-05,0.038279654719925775,0.6133456566358796
48,Greedy ML-only,5.276423560924559,0.024579644183577228,0.024579644183577228,0.022059522717420035,0.01840374806326159,9.734987643896857e-06,0.03658895075198299,0.6145884859964517
49,Greedy ML-only,5.234312521913148,0.023662005754083743,0.023662005754083743,0.02150795729473412,0.017815445164273677,8.11232489010091e-06,0.0350019674494952,0.6158056078945594
50,Greedy ML-only,5.193066627627912,0.022797501116230235,0.022797501116230235,0.02098450170996229,0.017257510053774267,6.760082987567509e-06,0.03351105444527242,0.6169975118129246
51,Greedy ML-only,5.15267955630964,0.021982221271434395,0.021982221271434395,0.020487008578988008,0.016729154511347467,5.633160024217749e-06,0.032109151737993585,0.6181647124873529
52,Greedy ML-only,5.113141686741392,0.021212575189003893,0.021212575189003893,0.02001353249660871,0.016225840006102173,4.693996102177959e-06,0.030789750969262182,0.6193077429919065
53,Greedy ML-only,5.074440728156349,0.020485264904616038,0.020485264904616038,0.019562309508905855,0.015767179784542958,3.911304677481858e-06,0.029546857062742463,0.6204271488469209
54,Greedy ML-only,5.036562265167996,0.01979726195493036,0.01979726195493036,0.01913173859683034,0.015342454208311884,3.2590197871535022e-06,0.028374950851454372,0.6215234830364499
55,Greedy ML-only,4.999490225770284,0.019145785245188868,0.019145785245188868,0.018720365018520722,0.014921607637314165,2.715421655321253e-06,0.02726895313958408,0.6225973018267232
56,Greedy ML-only,4.963207280514372,0.018528280392791516,0.018528280392791516,0.018326865356479437,0.014518139715339277,2.262409914945311e-06,0.026224190500575763,0.6236491612844872
57,Greedy ML-only,4.927695180721402,0.017942400548677233,0.017942400548677233,0.01795003411863783,0.014133154773676297,1.884899149206053e-06,0.025236362998995,0.6246796144026332
58,Greedy ML-only,4.892935043146364,0.017385988667787636,0.017385988667787636,0.01758877174828172,0.013757168667249228,1.5703159058268702e-06,0.02430151393498001,0.625689208749547
59,Greedy ML-only,4.858907587947591,0.0168570611780011,0.0168570611780011,0.01724207390576663,0.013395528154282636,1.3081799709265113e-06,0.023416001642652087,0.626678484567637
60,Greedy ML-only,4.825593336198834,0.016353792981980902,0.016353792981980902,0.016909021894128524,0.013048741045748428,1.0897556652990883e-06,0.022576473323731354,0.62764797325517
61,Greedy ML-only,4.792972772547648,0.015874503716905568,0.015874503716905568,0.016588774110484362,0.012718761854718555,9.0776137082955e-07,0.02177984086140604,0.6285981961736705
62,Greedy ML-only,4.761026478003553,0.015417645191798673,0.015417645191798673,0.01628055841506587,0.012398802099032729,7.561275078177616e-07,0.021023258534344776,0.6295296637305867
63,Greedy ML-only,4.729735237249882,0.014981789920124446,0.014981789920124446,0.01598366531951756,0.01210352626720207,6.297948450164904e-07,0.020304102534211714,0.6304428746936634
64,Greedy ML-only,4.699080124325997,0.014565620665632783,0.014565620665632783,0.015697441905494363,0.011815652156198746,5.245463972208275e-07,0.019619952180160615,0.6313383156994828
65,Greedy ML-only,4.669042570026679,0.0141679209214576,0.0141679209214576,0.01542128639347188,0.011538569986734684,4.368673019683726e-07,0.01896857271893634,0.6322164609239422
66,Greedy ML-only,4.639604413915199,0.013787566245672447,0.013787566245672447,0.015154643289948201,0.011289233971792548,3.6382800923141213e-07,0.018347899598108453,0.6330777718871237
67,Greedy ML-only,4.6107479434452445,0.013423516380480015,0.013423516380480015,0.014896999048831058,0.011065733887106993,3.0298690002238377e-07,0.01775602410157834,0.6339226973690637
68,Greedy ML-only,4.5824559223323185,0.013074808086646976,0.013074808086646976,0.014647878189757414,0.010843003151520907,2.5230909946577487e-07,0.017191180240035225,0.6347516734164814
69,Greedy ML-only,4.554711610003999,0.012740548629458117,0.012740548629458117,0.014406839822398567,0.010620632595611164,2.100987899574947e-07,0.016651732793864355,0.6355651234235481
70,Greedy ML-only,4.527498773687386,0.01241990985718193,0.01241990985718193,0.0141734745314897,0.010404404360921502,1.7494277931093293e-07,0.016136166411657243,0.6363634582724281
71,Greedy ML-only,4.500801694456696,0.012112122817689114,0.012112122817689114,0.013947401582425722,0.010197220475759144,1.4566345274390872e-07,0.01564307567357737,0.6371470765215442
72,Greedy ML-only,4.474605168360825,0.011816472863359287,0.011816472863359287,0.01372826641182748,0.009999881529761546,1.2127954896075417e-07,0.015171156035128893,0.637916364631457
73,Greedy ML-only,4.448894503575896,0.011532295198692213,0.011532295198692213,0.013515738371548675,0.009803246069361489,1.0097345998834238e-07,0.014719195573164796,0.638671697219878
74,Greedy ML-only,4.423655514377998,0.011258970829071725,0.011258970829071725,0.013309508698208374,0.009610580503752547,8.40639705801781e-08,0.014286067462116298,0.6394134373387325
75,Greedy ML-only,4.398874512603158,0.010995922872894382,0.010995922872894382,0.013109288683540755,0.009427324805572745,6.998353316241235e-08,0.013870723114331691,0.6401419367673603
76,Greedy ML-only,4.374538297152406,0.010742613202763283,0.010742613202763283,0.012914808023693923,0.00924523926818584,5.8259324482312865e-08,0.01347218592401883,0.640857536316966
77,Greedy ML-only,4.350634142006906,0.01049853938466172,0.01049853938466172,0.01272581332812163,0.009064417712932663,4.849745533818535e-08,0.013089545559553469,0.6415605661422555
78,Greedy ML-only,4.327149783139304,0.010263231886969239,0.010263231886969239,0.012542066770931526,0.00888756942618001,4.0369809182404024e-08,0.012721952753827797,0.6422513460569245
79,Greedy ML-only,4.304073404640703,0.010036251533875456,0.010036251533875456,0.012363344869513775,0.008729142351037491,3.3603072460045136e-08,0.012368614546864679,0.6429301858502673
80,Greedy ML-only,4.281393624326315,0.009817187180199218,0.009817187180199218,0.012189437377003478,0.008572323425757693,2.7969592158887433e-08,0.012028789939118434,0.6435973856026832
81,Greedy ML-only,4.259099479035223,0.009605653586847738,0.009605653586847738,0.012020146276656605,0.008416957064019818,2.327975660486618e-08,0.01170178591773381,0.6442532359982792
82,Greedy ML-only,4.237180409799742,0.009401289478168517,0.009401289478168517,0.011855284867565475,0.008262670173505272,1.9375646042549136e-08,0.011386953821557296,0.6448980186331387
83,Greedy ML-only,4.215626247026197,0.009203755764272938,0.009203755764272938,0.011694676932327357,0.008114896801283314,1.612574166168517e-08,0.01108368601390821,0.6455320063181146
84,Greedy ML-only,4.194427195800799,0.009012733913059666,0.009012733913059666,0.011538155978327684,0.007972059976981456,1.3420516859723166e-08,0.010791412835040832,0.6461554633752671
85,Greedy ML-only,4.173573821410708,0.00882792445815444,0.00882792445815444,0.01138556454522413,0.007831060322082311,1.1168763826637692e-08,0.010509599808884666,0.6467686459272681
86,Greedy ML-only,4.15305703515082,0.008649045630324552,0.008649045630324552,0.011236753572034214,0.00769123733016935,9.294532970053208e-09,0.010237745081058335,0.6473718021792719
87,Greedy ML-only,4.132868080470342,0.008475832101135351,0.008475832101135351,0.01109158181795022,0.007564816069884278,7.73458307259936e-09,0.00997537706733398,0.6479651726929019
88,Greedy ML-only,4.112998519499783,0.008308033828704372,0.008308033828704372,0.010949915331642522,0.0074448148140237366,6.436257062864989e-09,0.009722052293702455,0.6485489906521132
89,Greedy ML-only,4.093440219987761,0.008145414996388782,0.008145414996388782,0.010811626964376018,0.007326474826003702,5.35571244781983e-09,0.009477353410974212,0.6491234821207978
90,Greedy ML-only,4.0741853426677705,0.0079877530361235,0.0079877530361235,0.010676595922762875,0.007209224275335036,4.456447266602778e-09,0.009240887368462604,0.6496888662920743
91,Greedy ML-only,4.055226329067585,0.007834837728920921,0.007834837728920921,0.010544707357416711,0.007095971171830902,3.7080722739269092e-09,0.009012283732752683,0.6502453557292763
92,Greedy ML-only,4.03655588976774,0.007686470375757355,0.007686470375757355,0.01041585198416428,0.006987437285557511,3.085288272022716e-09,0.008791193138872848,0.6507931565986991
93,Greedy ML-only,4.018166993110635,0.007542463032713916,0.007542463032713916,0.010289925734818366,0.006881087305695068,2.5670343549753343e-09,0.008577285862373614,0.6513324688942133
94,Greedy ML-only,4.000052854357755,0.007402637804818145,0.007402637804818145,0.01016682943482319,0.0067762105107559535,2.135778535352742e-09,0.008370250501888757,0.6518634866538877
95,Greedy ML-only,3.9822069252893355,0.007266826193553581,0.007266826193553581,0.010046468505357916,0.006677270697282382,1.7769269793874856e-09,0.008169792762721074,0.6523863981687821
96,Greedy ML-only,3.9646228842383566,0.007134868493473739,0.007134868493473739,0.009928752687727077,0.0065809002711756945,1.4783320414897386e-09,0.007975634332867933,0.652901386184107
97,Greedy ML-only,3.947294626548745,0.007006613233779589,0.007006613233779589,0.009813595788083577,0.006495581801890705,1.2298825931694129e-09,0.007787511843689811,0.6534086280929418
98,Greedy ML-only,3.9302162554462816,0.006881916661100825,0.006881916661100825,0.009700915440723082,0.006417427722002951,1.0231628953147581e-09,0.007605175908137051,0.6539082961227348
99,Greedy ML-only,3.913382073309591,0.00676064226006479,0.00676064226006479,0.00959063288836087,0.006345858946776127,8.511685577712439e-10,0.007428390230092966,0.6544005575147971
100,Greedy ML-only,3.896786573327911,0.006642660308547148,0.006642660308547148,0.009482672777956093,0.0062744344354152375,7.080700426385047e-10,0.007256930778972871,0.6548855746970242
101,Greedy ML-only,3.8804244315317638,0.006527847464778151,0.006527847464778151,0.009376962970785753,0.006203166635016299,5.890157613210332e-10,0.007090585024243852,0.6553635054500649
102,Greedy ML-only,3.8642904991824882,0.006416086383731384,0.006416086383731384,0.009273434365593736,0.006132141260279418,4.899681432163507e-10,0.006929151225005558,0.6558345030671701
103,Greedy ML-only,3.848379795506398,0.00630726536045038,0.00630726536045038,0.009172020733750503,0.006061282442555807,4.0756716026361345e-10,0.006772437770202371,0.6562987165079446
104,Greedy ML-only,3.832687500759469,0.006201277998175079,0.006201277998175079,0.009072658565457522,0.0059906218089135375,3.3901671330720143e-10,0.006620262565426626,0.6567562905462273
105,Greedy ML-only,3.817208949608515,0.006098022899317316,0.006098022899317316,0.0089752869261194,0.005920189207690771,2.8199005411658415e-10,0.006472452462625448,0.6572073659123171
106,Greedy ML-only,3.8019396248151525,0.0059974033775037705,0.0059974033775037705,0.008879847322086175,0.005850012788782595,2.3455105658980027e-10,0.0063288427293433595,0.6576520794297612
107,Greedy ML-only,3.7868751512090935,0.005899327189058331,0.005899327189058331,0.008786283575039761,0.005780119080147742,1.950886835289223e-10,0.006189276554422809,0.6580905641469138
108,Greedy ML-only,3.772011289937685,0.005803706282434959,0.005803706282434959,0.008694541704363127,0.005710533060749367,1.6226243922861634e-10,0.0060536045873478,0.6585229494634709
109,Greedy ML-only,3.7573439329790506,0.005710456564238393,0.005710456564238393,0.008604569816888808,0.005642340837917942,1.3495696781265225e-10,0.005921684508654675,0.6589493612521778
110,Greedy ML-only,3.7428690979065613,0.005619497680584724,0.005619497680584724,0.008516318003475742,0.005581549681269379,1.1224426516337992e-10,0.005793380629051106,0.6593699219759043
111,Greedy ML-only,3.728582922892834,0.0055307528126578775,0.0055307528126578775,0.008429738241910721,0.005520928487997592,9.335222872877669e-11,0.005668563515081495,0.659784750800265
112,Greedy ML-only,3.7144816619419267,0.005444148485412991,0.005444148485412991,0.008344784305673756,0.005460498687015069,7.763848305453992e-11,0.005547109639356564,0.6601939637019786
113,Greedy ML-only,3.700561680338821,0.005359614388463517,0.005359614388463517,0.008261411678144906,0.005400280576792255,6.456859673562986e-11,0.005428901053528004,0.6605976735731203
114,Greedy ML-only,3.6868194503057747,0.005277083208267624,0.005277083208267624,0.008179577471865804,0.00534029337182381,5.369795457910791e-11,0.005313825082337953,0.6609959903214517
115,Greedy ML-only,3.6732515468555595,0.005196490470800745,0.005196490470800745,0.008099240352500321,0.0052806620318592255,4.4656672088976363e-11,0.005201774037208471,0.6613890209669739
116,Greedy ML-only,3.6598546438320563,0.00511777439396638,0.00511777439396638,0.008020360467168143,0.005221406093559295,3.713704206537464e-11,0.005092644947959821,0.6617768697348654
117,Greedy ML-only,3.646625510129119,0.005040875749056701,0.005040875749056701,0.007942899376851028,0.0051624274546487785,3.0883088604917305e-11,0.0049863393113591965,0.6621596381449534
118,Greedy ML-only,3.633561006079029,0.004965737730628776,0.004965737730628776,0.007866819992595354,0.005103741472169215,2.568187497009959e-11,0.004882762855304358,0.6625374250978532
119,Greedy ML-only,3.6206580800022867,0.004892305834211856,0.004892305834211856,0.007792086515256495,0.005045362626243987,2.135627105745993e-11,0.00478182531754091,0.6629103269579188
120,Greedy ML-only,3.607913764910894,0.004820527741306523,0.004820527741306523,0.007718664378550157,0.004987304556019154,1.775893553054624e-11,0.004683440237897832,0.6632784376331329
121,Greedy ML-only,3.5953251753576274,0.004750353211177941,0.004750353211177941,0.007646520195193904,0.004929580094162262,1.476730875545262e-11,0.004587524763104654,0.6636418486520579
